f606w,f814w,color
25.797061896776718,25.334494611534584,0.46256728524213386
25.644869079992088,24.708850880708553,0.9360181992835344
24.978549571821496,24.41798560799098,0.5605639638305178
25.598159847217612,24.28780790115612,1.3103519460614912
25.411926321213286,24.63631863418967,0.7756076870236157
,26.823164754483972,
25.59508874527342,24.514876024212686,1.0802127210607324
24.64381785471967,25.464581178705018,-0.8207633239853465
25.06360472476188,25.273001403628903,-0.20939667886702296
24.488884675630445,24.886741079914152,-0.39785640428370783
25.464919662368327,24.916653045403617,0.5482666169647104
25.823895123285798,24.879341833100426,0.9445532901853717
25.59239376714145,24.61239607252244,0.9799976946190085
25.498108846913475,24.877680658515587,0.6204281883978879
26.07788672507879,25.48572192447766,0.5921648006011324
25.884729625658416,25.019640375829923,0.8650892498284932
25.534093886221033,24.8841709085954,0.6499229776256321
25.72806495396553,25.133999532291092,0.5940654216744363
25.795863071188162,24.68665954939049,1.1092035217976708
26.23767932073939,24.959811714593183,1.2778676061462058
24.716595119118328,25.326204309223474,-0.6096091901051466
24.356791439016725,25.279815522128978,-0.9230240831122529
24.142231729654842,25.138959418684866,-0.9967276890300241
27.337073074187472,25.752928705636464,1.5841443685510086
25.705852920219307,24.91165057289827,0.7942023473210362
25.72950539756892,24.93399778456172,0.795507613007203
24.773087951334766,25.80915501730026,-1.0360670659654936
24.54388555310696,25.283538776034714,-0.7396532229277533
25.819259772979667,25.249765784264152,0.5694939887155144
25.972873987726437,25.231725592269278,0.7411483954571594
25.79177056953808,24.972358562948973,0.8194120065891077
26.045425555632843,24.92620127112051,1.119224284512331
26.04466942328749,25.147252493060844,0.8974169302266475
26.316112271272345,26.101501789320515,0.21461048195182997
26.276957120210863,25.21086019157609,1.0660969286347743
24.70196105102478,26.040767315801222,-1.3388062647764407
26.56564549064643,25.20008025050944,1.3655652401369878
27.278336597350467,25.08587473242569,2.192461864924777
26.31440521520384,25.910625796675152,0.40377941852868915
26.381154395823522,25.29779250679138,1.0833618890321404
25.998936159335827,25.695784455902395,0.3031517034334321
25.892001629362873,25.322482050444556,0.5695195789183174
26.170182936804697,25.558568831759885,0.6116141050448114
26.409437027575134,25.419724976310476,0.9897120512646573
25.40187809107947,23.421510775023755,1.980367316055716
26.175421253340705,25.289570560637177,0.8858506927035279
26.13730793021734,25.36186285743467,0.77544507278267
26.76257995300018,25.81305825111231,0.9495217018878712
25.195114091896848,26.14683978567457,-0.9517256937777212
26.156750497844996,26.051473571507902,0.10527692633709407
26.227582547955137,25.950918799432483,0.27666374852265463
27.561390008565247,25.667310704670033,1.8940793038952144
26.239293509688572,25.822961498935072,0.4163320107535
24.990579979273072,26.514517660943522,-1.52393768167045
26.536798069046895,25.96924611862731,0.5675519504195847
26.421853050482646,25.6965347699997,0.725318280482945
26.387048160195224,25.294709917529484,1.0923382426657398
26.559447750271207,26.075185343333054,0.4842624069381536
26.318647177092174,25.6770935090032,0.6415536680889744
26.360732773037697,26.21912893446094,0.1416038385767564
27.14562239849728,26.668088836626477,0.4775335618708034
26.38642774099505,26.22884129802091,0.15758644297413937
26.466160404866084,26.523059422096573,-0.056899017230488624
26.606715400532774,25.94384944267062,0.6628659578621559
26.513990533067226,25.663667592415074,0.850322940652152
26.313792909803205,25.524583835714296,0.7892090740889088
26.487738358384508,25.786739628489304,0.7009987298952041
26.78312340267914,26.400892001265884,0.3822314014132573
26.29513045649795,25.510474024889582,0.7846564316083686
26.693941270796444,26.822214306110784,-0.12827303531433998
26.035414358548564,25.185532339583485,0.8498820189650793
21.93815779673946,21.293967089070314,0.6441907076691464
27.572601940817233,27.121507820900025,0.45109411991720805
26.123316954576158,25.964896055708223,0.1584208988679343
26.390935750226063,26.062672217148293,0.3282635330777701
26.739126201579108,25.26524636305352,1.473879838525587
25.878150063719968,25.359417357231543,0.5187327064884251
25.296043367464634,24.18958006948242,1.1064632979822129
26.4239069875414,25.882226773667295,0.5416802138741055
27.977492913348552,29.98300229745855,-2.005509384109999
,,
26.53372333559216,27.062251231544654,-0.528527895952493
25.136338603127907,24.035920062293197,1.1004185408347098
27.3490496497663,,
25.733961742878158,25.026557401813086,0.7074043410650717
25.75787500407533,24.845037658039107,0.9128373460362234
27.282582979460226,27.245952992325023,0.03662998713520338
27.170472051515706,26.18275799278547,0.9877140587302371
27.36121422740124,28.499619165098828,-1.1384049376975867
25.135105739968637,24.680206222504783,0.45489951746385415
25.743985703485137,25.245715226832825,0.49827047665231206
24.64953740586837,23.812906114681184,0.8366312911871852
24.52401195457368,23.705278817221174,0.8187331373525062
28.81619352876764,,
28.84532110251069,27.315143207301823,1.530177895208869
,,
27.588199520207755,26.46811869605707,1.120080824150687
27.046644110203886,26.36844578852502,0.6781983216788667
27.366055822930864,27.026328069815918,0.3397277531149463
26.612150983348933,26.360606809352504,0.2515441739964288
26.011110385762073,24.61625784262305,1.3948525431390237
26.340073924454508,25.870498391765025,0.4695755326894826
27.703629538679195,28.274411197566724,-0.5707816588875296
25.380854441277865,24.99345414087119,0.38740030040667506
27.08428355366742,26.62475272754948,0.4595308261179376
24.28048202466395,23.99881274442097,0.2816692802429799
25.18194203990165,24.792034918737254,0.38990712116439497
28.801265114669402,,
27.151945416909804,26.631476422046738,0.5204689948630659
25.46847953487684,25.167351734722576,0.3011278001542621
27.172308956926244,26.905445626268186,0.2668633306580581
27.720262362662734,27.031526427090586,0.6887359355721472
26.596660969815016,24.694199896379573,1.9024610734354432
26.863379036631724,31.249370957421462,-4.385991920789738
26.776244534478508,,
27.19211125027716,26.96000476980399,0.2321064804731705
26.69707463260841,25.5531949672391,1.1438796653693082
27.373563804501046,26.785258972260426,0.5883048322406204
26.026451468914093,24.83477947756965,1.1916719913444425
25.78654356133236,26.591454653227323,-0.8049110918949651
25.91544756293477,,
,,
23.10976144811358,22.564982263842175,0.5447791842714054
25.453894737234844,25.28165067447549,0.17224406275935422
,,
26.433512724902904,,
,,
24.716704346501913,24.316198558017305,0.40050578848460816
27.8665929625761,,
27.083413789149585,27.1451619975971,-0.06174820844751494
27.24576622616419,,
25.537032213225125,,
27.17516233272486,26.246870945885473,0.928291386839387
26.33989016149306,,
28.26886340829911,26.73985074330178,1.5290126649973317
26.391914641412235,26.113023775351472,0.2788908660607632
28.525557301915804,30.147499501512726,-1.6219421995969228
26.48458975148838,,
25.212546416811502,24.507880288499646,0.7046661283118567
24.68051588282851,24.259942674239422,0.42057320858908653
25.827618505824482,25.177798969534837,0.6498195362896446
25.814778608923312,25.37461918820466,0.44015942071865055
,,
26.757772468750137,26.21783901933761,0.5399334494125263
26.770557772832355,26.279958532356304,0.4905992404760511
17.184475252316993,16.517806442413615,0.6666688099033777
29.83582175192047,,
25.932663862259723,25.316569547671477,0.6160943145882456
24.501107007149017,24.105864068755977,0.39524293839303937
26.39213201562107,25.660452759602656,0.7316792560184133
26.53041699279685,25.69491758906922,0.8354994037276313
26.155844249785655,26.657585323954287,-0.5017410741686312
26.019861570050203,28.407520834460097,-2.387659264409894
26.039619406168537,29.68402154323629,-3.644402137067754
27.117216516264335,27.091627802057815,0.025588714206520535
27.5294142161129,27.557991857938603,-0.028577641825702216
25.434970704419644,26.308980117225307,-0.8740094128056626
26.186878164238262,,
25.3405745514147,26.81703174844553,-1.476457197030829
25.79374555994529,,
25.426185515959745,26.209661753871867,-0.7834762379121223
28.939722554324042,,
28.010111023852993,,
26.625352766001004,,
26.22834433854953,26.361101774170823,-0.1327574356212935
26.574119867271893,,
,,
,28.675587903272646,
25.16205859573717,26.316243158710417,-1.1541845629732457
27.20139048774171,,
28.744467802201648,,
26.650601308110957,,
26.753778312404563,26.880780753632713,-0.12700244122815008
25.762646520630028,26.947200871404398,-1.1845543507743699
25.967791775874954,26.004606390368103,-0.03681461449314938
,,
26.570405975252488,26.3004302001547,0.26997577509778736
26.41384603562253,25.789772444226568,0.6240735913959625
24.91894673412788,25.506457806961226,-0.5875110728333475
25.78466608213824,,
26.09958881171348,,
,,
27.388700246979365,27.205773139646308,0.1829271073330574
25.57471908300528,,
25.324655290837523,24.629371348497774,0.6952839423397492
31.367974698541957,,
24.948125088191937,28.15734978662495,-3.2092246984330117
27.081697757278828,25.02439173538968,2.057306021889147
26.360454636055678,27.166027754094788,-0.8055731180391099
,25.645872964728497,
25.567280043239194,27.410430376339903,-1.8431503331007093
25.404297847172707,25.559191289257292,-0.15489344208458533
25.858465421707965,27.271128292977174,-1.4126628712692089
28.890332610819527,,
,,
