f606w,f814w,color
28.29552609471827,28.397100501694528,-0.1015744069762583
,,
27.34296130413512,26.041867853977756,1.3010934501573637
25.962436364119764,29.79247236781712,-3.830036003697355
,,
,,
19.685254917367736,,
,,
26.06037668844718,,
,,
,,
19.740550422694252,19.5625551176803,0.1779953050139511
,,
26.084122958554985,,
,,
,,
,,
27.003631561243086,,
19.774831786980084,19.52343714189921,0.2513946450808753
26.38099555487306,25.744098978936403,0.6368965759366567
27.568619827706602,27.192771260159855,0.3758485675467469
,,
,,
24.92609587632932,25.34168707786088,-0.4155912015315586
,,
19.307242204115838,18.48024682682155,0.8269953772942884
,,
,,
,,
,,
,,
,,
24.70664318072026,,
,,
19.814992836669756,18.192833845420235,1.6221589912495205
24.390059490917498,,
28.950638748233512,27.247481251526324,1.7031574967071883
25.774545102014624,25.136283798414766,0.6382613035998581
25.75036591646622,25.125890964691095,0.6244749517751238
,,
26.261188987803273,,
,,
21.04829630487151,18.86634466712383,2.18195163774768
20.227830266551056,19.20957429574983,1.0182559708012242
,,
26.080342866495034,,
,,
,,
,,
,,
27.438126950297427,26.781923043479807,0.6562039068176198
18.875756923742617,18.60859478643977,0.2671621373028472
,,
,,
,,
,,
18.205419879414823,17.49887683696075,0.7065430424540722
17.89840749539511,17.174295122060553,0.724112373334556
22.331589832909867,20.52696686468286,1.804622968227008
17.575707490049165,16.862333022475593,0.7133744675735727
27.45971379941102,26.53921759190101,0.9204962075100092
27.50928326710958,30.402202558333332,-2.892919291223752
17.846574432645266,17.044514491070178,0.802059941575088
,,
,,
,,
,,
,,
,,
27.36507081368679,26.638460898447754,0.7266099152390346
,,
,,
,,
,,
,,
,,
24.748111819221986,22.67873695418483,2.0693748650371546
24.625792148427813,24.17574323432053,0.4500489141072812
21.409752319215556,20.348210493822037,1.061541825393519
25.717040907835298,25.210527783255213,0.5065131245800849
,22.295053124861152,
,,
,,
,,
27.202514336063956,,
24.680718553842695,24.275445940695665,0.4052726131470301
,,
24.526310366115524,,
,,
26.00093780192821,,
26.358936928932366,,
,,
24.242193755250643,,
26.23501888695425,,
,,
26.312805132579367,,
26.541221703360765,24.382088024317937,2.159133679042828
26.22614777852355,25.754903445462396,0.4712443330611542
25.172041670396133,,
27.059973291689698,,
,,
,,
25.420241534933155,24.7415431950626,0.6786983398705537
25.831479103635303,,
27.982200458239046,,
24.96992618186202,24.471351127154332,0.4985750547076897
27.23803686658396,26.767660608955076,0.47037625762888524
22.045337160415077,20.287273227023743,1.758063933391334
27.034872264154433,26.31049550242897,0.7243767617254626
24.77124952503748,,
26.117897666834676,25.495525647531366,0.6223720193033095
27.76425950397745,25.49029706771877,2.273962436258678
25.068003099916627,24.612705569449677,0.4552975304669502
26.36865402728679,25.729815260955377,0.6388387663314141
26.104178221060724,24.52816406297794,1.5760141580827849
26.832949229374268,,
26.169779936207203,25.640592621667494,0.5291873145397084
24.55492767404399,23.407052838221926,1.1478748358220656
27.783827856971563,27.498562021171043,0.28526583580051934
25.791834637818276,25.289705389162382,0.5021292486558941
24.50673188696367,23.352238075075096,1.1544938118885746
22.14664686050252,21.47615176943968,0.6704950910628398
25.070105708164437,24.603056512265486,0.46704919589895155
25.664369199642184,23.52862826611122,2.1357409335309647
26.556599641387322,26.091418117517218,0.46518152387010403
26.619718158790107,25.788439094587165,0.831279064202942
27.14495495625308,26.46821518965436,0.6767397665987218
27.571224275621514,27.819641047980166,-0.24841677235865234
24.268503078018057,23.797105223495162,0.47139785452289473
24.693028779085633,24.290677267897273,0.40235151118836043
27.312962703902635,26.73798079611271,0.5749819077899261
23.70268646595127,22.435605101556167,1.2670813643951035
24.882121224828996,22.526797896691875,2.3553233281371213
26.725894792278176,26.111049129740316,0.61484566253786
26.782698922015516,26.10215047515506,0.6805484468604561
27.086894550260105,26.57239396742579,0.5145005828343159
25.84732608642181,24.904041810080557,0.9432842763412523
26.22216907958438,25.5983325379927,0.6238365415916789
26.02842205504651,25.880722433979262,0.14769962106724677
27.85223974198789,27.11202450210603,0.7402152398818593
,,
28.0126519801053,26.285430609895755,1.727221370209545
26.711042086750385,23.92864424391963,2.782397842830754
27.295284799249398,26.51302985920796,0.7822549400414367
27.428730118375103,,
25.373394410854978,24.866223280868233,0.5071711299867445
25.297690380967257,24.91638828271335,0.38130209825390793
25.203600711396664,24.564501075012693,0.6390996363839712
25.46288175698447,24.379232323156398,1.0836494338280716
31.305769597425474,30.034677442135564,1.2710921552899102
22.90798615603102,20.85812676997999,2.049859386051029
25.938393089104856,24.629921874259814,1.3084712148450421
27.840378281390716,27.101260055914768,0.7391182254759485
27.535641021734552,26.774373892673623,0.7612671290609292
29.791041880948377,29.613253099471184,0.17778878147719368
25.84820801318553,25.401009879595446,0.447198133590085
25.77089470766262,25.287984839943682,0.48290986771893785
27.66754710673358,26.741768506801733,0.9257785999318457
25.698613079453196,25.139390534165226,0.5592225452879696
26.556281053722905,25.898426430127948,0.6578546235949574
24.101116044652187,23.724785619294085,0.3763304253581019
27.09860137824894,26.972775139941962,0.1258262383069777
25.336872216115694,24.49734033383968,0.8395318822760132
26.603412125508783,25.923814998015132,0.6795971274936505
25.44041071554277,24.592771224302496,0.847639491240276
22.51265705898341,20.5271785551037,1.9854785038797118
26.283389928854554,23.88145117297081,2.4019387558837444
26.555239699868267,26.098244537253105,0.4569951626151614
25.942401066659365,25.105836753867976,0.8365643127913884
25.061417194073698,24.45685006848236,0.6045671255913376
27.349739817868574,26.855893978974027,0.49384583889454703
20.343938625133998,19.864577744108495,0.479360881025503
27.33980574012033,26.38407662149052,0.955729118629808
27.83709299273252,26.779934802008412,1.057158190724106
26.657156635529198,26.47035762580819,0.18679900972100683
26.178893642757412,25.983169274361572,0.1957243683958403
27.019812247720004,26.311820554627122,0.7079916930928825
28.061044837273602,26.916266523333878,1.1447783139397245
28.57736618147294,28.604991181888746,-0.02762500041580651
26.46638297958465,25.994020475886884,0.47236250369776656
25.779153279881168,25.389367732473577,0.3897855474075911
25.735911382332382,25.379267159261463,0.35664422307091925
27.080884776786018,26.19302292885768,0.8878618479283382
25.87497814931962,25.504017289010847,0.37096086030877373
27.318201247699196,26.867782634172332,0.45041861352686396
25.48146188173517,24.927476061083745,0.5539858206514268
25.840824258093694,25.243956385164505,0.5968678729291881
24.70339383768537,23.28499837412712,1.418395463558248
26.56054158541222,26.169193777286694,0.39134780812552705
25.868806826149775,24.624472661492938,1.2443341646568378
23.268403543123146,21.20168212961926,2.0667214135038847
25.432981217862945,24.93634305522072,0.49663816264222405
25.503589743341447,25.139069227469914,0.3645205158715328
25.43732447360084,25.071826117039326,0.3654983565615133
23.937970748270036,23.001662777779764,0.9363079704902724
23.922491346810997,22.967530607794707,0.9549607390162898
27.179828745998734,26.39780227932327,0.7820264666754646
24.1919492368522,23.222064715746512,0.969884521105687
26.8207759406545,26.232696368501443,0.5880795721530561
25.415327162524438,24.928422225793295,0.4869049367311433
25.577767048421343,23.82453652432133,1.7532305241000117
26.67895144212653,24.132611995177054,2.5463394469494744
25.19070674232967,23.44231990820069,1.7483868341289792
27.85042355333619,26.789231220415385,1.061192332920804
25.570327789559865,25.079620388545198,0.49070740101466725
24.911194460371714,24.45203591285294,0.4591585475187756
25.62647378563196,25.103007736396055,0.5234660492359033
26.640308793490792,26.398108213790557,0.2422005797002349
27.217633735496534,26.626853123537487,0.5907806119590475
27.416997138589405,26.761062117769992,0.6559350208194132
23.87718462882588,23.410147622649326,0.46703700617655386
26.9361709658782,26.374075707447137,0.5620952584310643
27.70355682947857,27.155024972013987,0.5485318574645817
25.438749482761708,24.937242404301834,0.5015070784598734
27.39932433987264,26.58734269230875,0.8119816475638899
27.33402446506923,26.6597260124862,0.6742984525830309
27.78504518213289,26.93650233078296,0.8485428513499294
26.604090882461023,25.992050838043834,0.6120400444171885
23.86937912502938,23.40907450600353,0.4603046190258482
26.370840635784255,25.725347439617558,0.6454931961666972
26.3106203967363,25.74544686058019,0.5651735361561094
26.28731172649575,26.01800040687083,0.26931131962492216
22.983858029534208,20.65135940811879,2.332498621415418
24.66885465897673,24.271827958301305,0.39702670067542556
22.991975406871173,20.901854704476612,2.090120702394561
25.785588234448873,25.471334575963752,0.31425365848512143
25.85192124622132,25.306766391336836,0.5451548548844833
25.965034943983465,25.382492072030786,0.5825428719526791
26.023848445271202,25.531373052544442,0.4924753927267602
25.504141349363525,24.98852942015368,0.5156119292098467
25.392856757562758,24.956857689548418,0.43599906801433974
26.715650936565726,26.2089078378968,0.5067430986689274
27.18994599827628,26.585584645202356,0.6043613530739229
24.851675143955504,24.376592703112888,0.4750824408426162
,27.626836204681446,
26.55984281658525,26.109508295759202,0.45033452082604697
26.03695813111227,25.601527182950893,0.43543094816137895
26.893902478978113,26.150891040624206,0.743011438353907
26.44999904888454,25.798852971186722,0.6511460776978168
26.886422102574937,26.519743027049522,0.3666790755254148
26.237228935852894,25.7210510146369,0.5161779212159949
26.07157528353079,25.499971484142176,0.5716037993886154
26.728045403600486,26.107188414690167,0.6208569889103188
25.89134465049288,25.38869326781565,0.5026513826772288
25.76922103244389,25.29335714076713,0.47586389167675947
25.002879903308795,24.476893182335456,0.5259867209733393
25.682658245062274,25.206157722596565,0.4765005224657095
27.56720090486775,26.69066351758356,0.8765373872841913
25.613870464848493,25.12778127987033,0.48608918497816234
24.912177810232112,23.533656805330224,1.378521004901888
26.374164975249318,25.76123839538906,0.6129265798602574
19.926485792217346,18.370707740959443,1.555778051257903
23.882822721196092,21.828638322797683,2.0541843983984087
21.983956131715082,20.22997630814454,1.7539798235705426
25.132879227611376,24.631346723158188,0.5015325044531878
26.542439623228947,25.945383687022893,0.5970559362060541
27.481413515055518,26.673038583352206,0.8083749317033124
26.929522219766678,26.252220894406246,0.6773013253604319
27.247056898368058,26.61258658489235,0.6344703134757061
25.67644740115729,25.09108080802673,0.5853665931305585
25.756029983320097,25.34509109898661,0.41093888433348624
26.386686790490884,26.044675544121866,0.3420112463690188
24.036662625166965,23.58524901252419,0.45141361264277435
25.603367437364568,25.08091660821667,0.5224508291478998
22.25942255924847,21.13407126527126,1.1253512939772108
27.51927178343679,26.783766181921386,0.7355056015154027
25.548906841588398,25.124679469017362,0.4242273725710355
25.758732938489903,24.628688432969874,1.1300445055200292
24.148448385533552,23.525314871925733,0.6231335136078187
24.83843190504048,24.104974639959654,0.7334572650808262
25.412180960186554,24.892304761476442,0.5198761987101115
26.497113060092033,26.00338327985891,0.4937297802331244
25.47996298185771,24.9844563366604,0.4955066451973096
25.432531644753457,24.959302756296967,0.47322888845648947
27.168272362523147,26.47767377588627,0.6905985866368773
24.872762757733124,,
25.562173480396673,25.135317860710533,0.4268556196861404
26.48071082856355,25.870425125978,0.6102857025855499
22.77660767327441,22.11165294652472,0.6649547267496878
21.131267917300388,20.916744179410074,0.21452373789031398
25.03280298828547,24.645114155820092,0.3876888324653791
26.591430059874078,26.117454103842277,0.47397595603180065
27.654368680017964,27.11360225769447,0.5407664223234931
24.075008080089187,23.157161903761036,0.9178461763281511
26.843093678499816,26.300785519988622,0.5423081585111937
24.071678640077035,23.166538468920244,0.9051401711567912
27.474320050516905,26.775234872973595,0.69908517754331
25.4911688841363,23.940104758496382,1.5510641256399182
25.73970096867066,,
26.87092255472752,26.471820404655066,0.399102150072455
26.231828896880582,25.582652327880236,0.6491765690003461
22.921089386033664,22.704240962672614,0.21684842336104992
,29.437228948709667,
25.75463507971966,25.262907580941807,0.49172749877785193
26.191186446579195,25.519370472361395,0.6718159742178003
25.395981505637184,24.955536904632773,0.44044460100441185
26.304216506108524,25.68866464160547,0.615551864503054
25.14815782477518,24.812688684077397,0.3354691406977821
25.318766752325693,23.970893983656453,1.3478727686692409
25.813094185784543,25.20170635322999,0.6113878325545521
28.581976678337366,27.35617604793738,1.2258006303999842
26.883606320048987,26.556793663852275,0.3268126561967115
26.54867207774619,26.102640521935733,0.44603155581045684
24.692456401295527,24.307097168300682,0.3853592329948441
26.80513452577924,26.184742727790773,0.6203917979884679
26.1993655787407,25.666374913059233,0.5329906656814671
26.20641307417636,25.700870240908355,0.5055428332680059
25.609321183295695,25.137204189015005,0.47211699428068954
25.447754924266558,23.95237718671671,1.4953777375498483
27.2697492363486,26.375312654746246,0.8944365816023527
26.088446189599626,25.75313476911999,0.3353114204796377
26.047742052117883,25.571478307596855,0.4762637445210274
26.816880467436846,26.25294890356749,0.5639315638693567
26.073376500349553,25.797381700504417,0.27599479984513664
26.1797205248851,25.60416891560541,0.5755516092796888
26.280337312633783,28.275962365729253,-1.9956250530954698
25.601179386864406,23.891663815769792,1.709515571094613
26.75307710858543,26.106357137758874,0.6467199708265561
25.23565043896165,24.668429321276356,0.5672211176852926
25.20699337819302,24.73061947234172,0.47637390585130035
25.96855599839325,25.21496114569074,0.7535948527025091
27.84606239644801,27.46661883743902,0.37944355900898685
22.479037354328323,20.355726054280325,2.123311300047998
27.46492554818427,26.713860499840063,0.7510650483442056
25.501991937293134,24.957172086282494,0.5448198510106401
25.178799986309052,24.75459677112228,0.42420321518677184
27.596609076804793,26.621629224224026,0.9749798525807662
25.575427685792512,25.078124096005308,0.49730358978720446
26.32885077186657,25.689141138299252,0.6397096335673176
25.58776377083785,24.48243523538753,1.1053285354503188
25.60091801215228,24.496429256734817,1.1044887554174636
24.69710899846832,23.795408265937258,0.9017007325310615
26.865603512443993,26.2413077137746,0.6242957986693938
27.273677447303488,26.44064617397396,0.833031273329528
27.936939424686564,27.302134218371883,0.634805206314681
26.85910256585079,26.14227834066736,0.71682422518343
25.770314429571755,25.347356604133257,0.42295782543849825
25.862121698663877,25.24198652447427,0.6201351741896062
23.298449754648622,21.443496604305082,1.8549531503435404
25.204004143917416,24.378358058551022,0.8256460853663938
26.978411125054695,26.22438205939372,0.7540290656609763
27.142126168253707,26.50247391555197,0.6396522527017368
26.169254139493525,25.573243231322152,0.5960109081713725
27.678719159170743,26.71448982545109,0.9642293337196541
27.01011280494369,26.442686974118967,0.5674258308247246
25.53532365081071,24.399490021169324,1.135833629641386
25.210271564312336,24.71916875013642,0.4911028141759175
25.484444337319523,24.299273262114095,1.185171075205428
26.09184260554616,26.29731701697059,-0.2054744114244329
26.090282815022306,25.867446309143094,0.22283650587921144
26.37991845294718,25.733383161897354,0.6465352910498261
27.378927594688903,26.654514385271256,0.7244132094176479
27.263099236441025,26.381934426000253,0.8811648104407723
26.103986665292133,25.650579853747942,0.45340681154419116
26.741674152307066,26.180919033746083,0.5607551185609836
25.842049894384882,25.23586629983832,0.606183594546561
25.671095959280194,25.10408895661854,0.5670070026616543
26.798201997476593,26.399293594726956,0.3989084027496368
